id_estudante,genero,horas_estudo,percentual_frequencia,horas_sono,escolaridade_pais,acesso_internet,atividades_extracurriculares,trabalho_meio_periodo,nota_anterior,pontuacao_prova_final,nota_final
407,0,3.9,83.4,6.3,2,1,0,0,87.4,78.9,1
408,0,1.6,91.7,5.7,2,1,1,0,64.5,90.4,1
409,0,1.9,87.1,6.8,1,0,0,0,64.8,80.1,1
410,0,5.1,77.5,5.8,0,1,1,1,54.4,78.1,1
411,1,3.4,81.8,7.5,1,1,0,0,64.9,70.1,1
412,0,4.5,77.0,4.7,1,1,0,0,81.6,90.2,1
413,0,3.5,95.8,6.4,3,1,1,0,85.6,86.5,1
414,1,3.5,85.2,7.2,2,1,1,0,81.5,93.5,1
415,1,4.9,100.0,7.0,2,0,1,1,48.5,83.3,1
416,1,2.7,84.4,10.0,2,1,0,1,83.0,81.2,1
417,1,3.6,77.9,7.2,3,0,0,0,47.9,76.0,1
418,0,2.8,69.9,5.6,1,1,1,0,80.8,84.9,1
419,0,2.8,67.0,6.7,3,1,0,0,65.6,79.2,1
420,0,3.0,69.2,4.7,2,0,0,0,78.4,72.8,1
421,0,3.8,87.7,6.7,2,1,1,1,54.0,69.9,0
422,0,2.8,90.1,5.8,2,0,1,0,84.1,89.6,1
423,0,5.4,69.2,7.9,1,1,0,1,52.4,77.3,1
424,1,2.2,94.0,6.1,3,0,0,0,62.0,64.6,0
425,0,3.2,80.2,6.7,2,1,0,1,58.0,81.8,1
426,1,2.8,86.5,6.0,1,1,1,0,48.9,86.2,1
427,1,5.7,100.0,8.9,2,1,1,1,71.1,100.0,1
428,0,3.8,94.0,6.4,0,1,1,0,91.7,100.0,1
429,1,5.0,82.3,9.0,2,1,1,0,100.0,100.0,1
430,0,1.3,76.1,7.8,0,1,1,0,71.2,72.0,1
431,1,3.9,63.5,7.4,1,1,0,0,83.4,81.2,1
432,0,4.8,77.8,7.2,1,1,1,0,72.8,100.0,1
433,1,3.6,82.9,7.3,1,1,0,1,76.0,79.7,1
434,0,5.1,75.1,4.5,2,1,1,0,65.9,89.4,1
435,0,2.7,83.7,6.5,1,1,0,0,72.3,77.8,1
436,0,5.6,85.8,7.8,1,1,1,1,76.4,93.4,1
437,0,6.9,82.8,6.7,0,1,1,1,63.1,100.0,1
438,0,3.0,78.5,5.1,3,1,1,0,69.1,76.5,1
439,1,2.8,86.7,6.7,3,1,0,0,69.3,79.3,1
440,1,5.7,89.4,8.8,1,0,0,0,79.9,100.0,1
441,1,5.9,74.1,8.3,1,1,1,0,57.2,98.9,1
442,0,2.7,99.1,6.7,1,1,1,1,69.4,87.5,1
443,1,2.9,84.0,7.9,3,1,0,1,92.9,85.2,1
444,0,3.1,85.2,6.4,0,1,1,0,84.0,86.0,1
445,0,1.5,92.1,4.8,2,1,1,1,86.2,80.7,1
446,1,2.1,87.3,5.7,1,1,0,0,70.3,79.9,1
447,1,2.0,94.5,8.7,2,1,0,0,73.9,79.1,1
448,0,2.3,87.9,6.5,1,1,1,1,82.0,87.1,1
449,1,3.4,78.9,6.5,2,1,1,0,88.7,90.7,1
450,0,3.9,88.6,6.4,2,1,0,1,46.6,64.6,0
451,0,5.8,73.6,9.1,3,0,1,0,54.2,77.9,1
452,0,2.0,86.1,8.8,1,1,1,1,85.7,82.0,1
453,0,5.0,84.7,9.5,1,1,0,0,66.7,92.8,1
454,0,3.2,82.9,6.6,0,0,0,0,61.9,85.4,1
455,1,3.4,83.7,7.2,1,1,1,0,55.0,80.7,1
456,1,4.5,66.2,5.0,1,1,0,0,63.3,72.7,1
457,0,1.8,79.5,8.6,1,1,0,1,53.2,68.8,0
458,0,4.1,85.9,5.4,1,0,1,0,95.1,89.9,1
459,1,3.7,86.6,7.1,2,0,0,0,69.7,83.3,1
460,1,4.2,74.7,5.5,3,1,1,0,69.3,86.8,1
461,0,3.9,97.7,6.1,1,1,1,1,77.1,98.2,1
462,1,7.2,76.3,5.8,2,1,0,0,81.5,100.0,1
463,0,2.5,94.7,6.1,3,1,1,1,81.4,95.1,1
464,1,2.7,89.3,6.2,2,1,1,0,82.9,93.5,1
465,0,2.6,78.5,6.1,4,0,1,1,62.4,63.2,0
466,1,2.7,100.0,7.8,4,1,1,0,66.4,100.0,1
467,0,2.5,73.1,5.5,1,1,0,1,79.2,77.1,1
468,1,5.3,94.2,7.1,3,1,0,0,63.7,88.8,1
469,1,5.6,95.0,8.3,2,1,0,0,69.9,100.0,1
470,0,2.6,78.3,6.2,0,1,1,1,74.8,89.9,1
471,1,2.3,98.9,5.9,2,1,1,0,79.4,87.6,1
472,0,4.2,82.5,6.5,0,0,1,1,48.7,68.0,0
473,1,2.7,87.9,8.2,3,0,1,0,78.6,82.2,1
474,0,4.4,87.6,7.0,1,1,1,0,67.2,94.0,1
475,1,3.8,83.7,6.2,2,0,0,0,78.5,90.9,1
476,0,1.2,93.1,7.4,0,1,0,0,79.3,85.0,1
477,1,5.8,92.9,5.5,4,1,0,1,89.3,100.0,1
478,0,6.2,67.5,7.6,1,1,1,0,86.2,100.0,1
479,1,2.6,98.0,7.3,3,1,0,1,86.2,87.4,1
480,0,2.9,68.4,6.4,1,0,1,0,87.3,84.8,1
481,0,3.9,95.3,5.8,1,1,1,0,73.5,89.5,1
482,0,4.0,96.3,5.7,2,1,0,0,70.4,92.3,1
483,1,4.5,74.1,7.4,1,1,0,1,80.5,86.6,1
484,0,6.5,80.9,8.3,3,1,1,0,78.8,100.0,1
485,1,3.2,73.9,6.0,1,1,1,0,66.3,75.7,1
486,0,2.3,82.9,7.4,3,1,1,1,74.9,87.3,1
487,1,1.4,81.9,4.3,1,1,0,0,69.6,66.6,0
488,0,2.4,92.8,6.1,1,1,1,0,59.8,74.1,1
489,1,3.5,98.1,6.8,1,1,0,0,85.5,100.0,1
490,1,6.2,99.0,5.7,1,1,1,0,70.7,100.0,1
491,0,2.7,79.4,5.7,1,1,1,0,94.6,74.3,1
492,1,3.8,82.9,6.0,1,1,1,1,50.5,71.1,1
493,1,3.5,68.2,7.2,2,1,1,0,63.3,66.7,0
494,0,5.3,76.9,6.6,1,1,1,1,70.4,82.1,1
495,1,7.3,94.6,4.1,2,1,0,0,83.6,88.5,1
496,1,2.7,100.0,4.3,2,0,0,0,74.8,79.4,1
497,1,2.8,72.7,6.1,4,1,0,0,73.7,71.0,1
498,0,5.1,79.1,7.3,0,1,0,0,56.5,85.4,1
499,1,4.5,84.7,3.5,2,0,0,1,56.1,61.8,0
500,0,6.3,87.8,6.2,1,1,0,0,73.9,99.6,1
501,1,4.4,76.9,6.2,1,1,0,0,53.6,76.1,1
502,1,3.0,89.2,8.5,0,1,1,1,63.6,90.4,1
503,1,4.4,80.3,6.3,1,0,1,0,76.0,93.3,1
504,0,5.2,84.9,7.3,1,0,1,0,58.2,88.9,1
505,1,4.7,90.5,7.0,1,1,1,0,89.3,99.0,1
506,1,4.3,85.1,4.2,1,1,1,1,84.7,100.0,1
507,0,5.1,80.6,7.7,1,1,0,0,51.1,74.5,1
508,1,5.3,83.9,7.1,3,0,1,1,58.8,72.8,1
509,0,5.6,84.1,7.4,1,0,1,1,42.6,76.1,1
510,0,4.5,81.3,10.0,2,1,1,1,60.6,99.5,1
511,1,3.2,82.4,4.3,1,1,1,1,79.2,79.9,1
512,0,3.7,100.0,8.9,1,1,1,1,65.0,88.2,1
513,1,5.3,90.6,6.5,0,1,1,0,75.5,88.9,1
514,0,2.3,82.0,7.1,1,1,1,0,51.7,77.9,1
515,0,4.1,92.0,6.7,3,1,1,1,79.6,97.2,1
516,1,2.9,81.7,6.3,2,1,0,1,63.3,79.3,1
517,0,3.5,96.7,6.1,1,1,0,0,70.1,84.2,1
518,0,5.4,88.7,7.2,0,0,1,0,68.9,86.3,1
519,0,3.8,83.9,5.0,1,1,1,1,54.7,67.6,0
520,0,3.6,89.5,7.7,4,1,1,1,56.2,80.7,1
521,0,1.5,69.3,6.3,1,1,0,1,81.6,64.7,0
522,1,4.6,73.7,5.4,4,0,1,1,74.8,71.8,1
523,0,4.5,73.1,6.3,1,1,1,1,82.6,84.9,1
524,1,6.7,86.4,8.3,2,1,0,0,73.9,100.0,1
525,0,3.0,100.0,6.2,3,1,1,1,71.7,82.4,1
526,1,3.8,100.0,7.2,0,1,1,0,49.3,87.3,1
527,1,3.9,91.4,5.9,0,1,1,1,66.8,84.8,1
528,0,5.9,90.0,7.7,3,1,0,0,69.7,96.4,1
529,0,3.4,67.0,7.6,4,0,0,0,93.4,84.3,1
530,0,3.9,79.6,9.0,1,1,0,0,78.2,84.5,1
531,1,4.4,77.1,6.6,1,1,1,0,88.4,94.7,1
532,0,3.8,78.8,7.6,1,1,1,0,77.2,89.6,1
533,1,2.8,83.3,6.9,2,1,0,0,61.5,68.6,0
534,1,3.8,80.3,8.4,2,1,0,0,71.4,92.8,1
535,1,5.1,65.2,5.9,2,1,1,0,72.8,80.7,1
536,0,2.0,92.5,7.7,1,1,0,0,58.7,77.6,1
537,0,3.7,74.3,6.6,3,1,1,0,65.4,87.7,1
538,1,2.4,87.4,6.7,1,1,1,0,67.5,86.0,1
539,1,5.3,100.0,6.9,1,1,0,0,89.3,100.0,1
540,0,1.2,75.8,7.1,2,1,1,1,45.0,57.3,0
541,1,2.7,59.7,6.7,3,0,0,1,84.5,75.6,1
542,0,4.1,82.1,7.1,3,1,1,0,58.8,87.3,1
543,1,5.8,96.0,8.7,2,1,1,1,53.5,88.8,1
544,0,3.4,100.0,8.0,1,1,0,0,84.2,91.8,1
545,1,2.7,72.7,7.8,2,1,0,1,78.8,66.0,0
546,0,6.3,90.0,6.3,1,1,1,0,85.1,100.0,1
547,1,1.3,80.3,5.7,2,0,1,0,79.6,71.1,1
548,0,0.5,83.9,7.9,2,1,0,0,94.7,88.8,1
549,0,4.2,100.0,7.9,1,1,1,0,76.7,100.0,1
550,1,2.7,70.0,8.6,1,1,0,0,68.1,85.2,1
551,1,2.0,87.5,6.1,0,1,0,0,74.1,75.4,1
552,0,4.6,89.7,6.5,0,1,1,0,84.9,100.0,1
553,1,3.9,95.9,4.8,2,1,1,1,60.6,78.9,1
554,0,2.7,86.0,6.3,1,1,1,0,62.2,83.4,1
555,1,1.6,88.1,8.0,1,0,0,0,66.3,63.4,0
556,0,4.8,81.1,6.2,2,1,1,0,44.7,80.7,1
557,0,4.5,87.7,7.6,0,1,1,0,71.7,80.8,1
558,0,3.4,81.6,6.6,1,1,1,0,47.4,73.1,1
559,0,6.3,91.2,7.2,3,1,0,1,70.6,99.8,1
560,0,1.9,81.3,5.4,1,1,1,1,80.4,73.5,1
561,0,1.2,88.8,6.9,0,1,1,0,64.3,68.2,0
562,1,2.5,84.7,3.2,2,0,0,0,90.1,83.9,1
563,1,3.4,96.3,6.6,3,0,0,0,52.5,75.3,1
564,1,3.9,84.5,4.8,1,0,0,1,84.3,78.7,1
565,0,3.1,67.3,8.2,2,1,1,0,78.1,82.8,1
566,0,4.0,97.6,7.7,1,1,1,0,49.4,100.0,1
567,0,1.6,75.9,7.4,1,1,0,0,100.0,92.6,1
568,0,5.7,78.5,8.6,0,1,1,1,69.2,99.1,1
569,1,3.4,79.0,5.7,0,1,0,1,59.5,76.2,1
570,1,5.2,98.7,8.9,4,1,0,1,53.1,90.9,1
571,0,4.0,63.6,7.9,2,1,1,1,67.4,63.3,0
572,1,4.2,100.0,6.5,3,1,0,1,68.5,85.0,1
573,1,4.4,95.6,8.2,1,1,0,1,71.2,88.7,1
574,0,4.2,87.2,5.5,1,1,1,0,66.4,75.3,1
575,1,4.5,84.5,5.8,1,1,1,0,77.6,84.9,1
576,0,5.5,87.9,6.1,2,1,1,0,65.3,81.1,1
577,1,3.8,90.2,6.2,2,1,1,1,46.8,75.6,1
578,0,4.6,91.5,5.5,1,1,1,0,68.2,95.5,1
579,0,3.4,90.6,8.3,2,1,0,0,41.6,83.3,1
580,0,5.7,85.9,6.5,3,1,0,1,74.2,95.7,1
581,0,2.5,83.0,7.2,2,1,1,0,58.2,70.4,1
582,1,6.2,83.5,6.1,1,1,1,1,72.0,82.7,1
583,0,3.4,83.1,4.6,1,1,0,0,85.8,76.7,1
584,0,1.4,96.3,7.1,1,1,1,0,58.6,68.4,0
585,0,3.7,90.9,4.5,1,1,0,0,82.7,84.6,1
586,1,2.5,55.6,6.7,2,1,1,0,64.8,67.7,0
587,0,4.8,91.6,5.2,2,0,1,0,91.0,89.2,1
588,1,2.5,86.9,9.2,3,1,1,0,65.6,85.0,1
589,0,2.8,84.8,7.9,2,1,0,0,59.9,77.3,1
590,1,0.7,81.1,6.9,3,1,1,1,78.2,72.2,1
591,1,2.8,96.2,8.3,1,1,0,1,64.8,89.0,1
592,0,0.5,94.5,5.8,2,1,1,0,59.9,63.2,0
593,1,1.1,77.3,7.5,3,1,1,0,64.3,73.2,1
594,0,4.6,89.1,7.0,1,0,1,0,69.5,87.0,1
595,0,4.7,75.3,7.1,1,1,0,1,86.1,88.5,1
596,0,4.1,71.2,8.3,4,1,0,0,46.8,80.4,1
597,1,2.0,78.7,7.7,1,1,1,1,70.3,80.2,1
598,1,3.4,93.6,7.1,3,0,1,0,77.5,80.9,1
599,0,3.5,94.5,4.8,1,1,1,0,72.3,86.4,1
600,0,1.8,90.1,5.6,3,1,1,0,85.7,86.3,1
601,1,5.8,92.3,6.7,1,1,1,1,69.1,93.4,1
602,0,4.8,90.2,6.9,1,1,0,0,67.8,95.1,1
603,0,3.2,78.6,5.4,2,1,0,0,77.1,83.9,1
604,0,3.5,89.3,9.7,1,1,1,0,71.2,100.0,1
605,1,3.8,93.0,8.6,2,1,1,0,65.3,80.9,1
606,1,0.5,92.5,7.5,1,1,0,0,76.2,76.4,1
607,1,3.1,96.9,6.9,1,0,0,0,62.2,73.6,1
608,0,2.5,92.1,6.5,1,1,1,0,62.7,84.0,1
609,0,2.0,88.5,5.7,1,0,1,1,63.7,58.6,0
610,0,3.1,95.7,6.9,0,1,1,0,86.2,96.3,1
611,1,6.2,84.7,7.1,1,1,1,0,31.3,78.8,1
612,0,4.5,76.2,5.3,2,1,1,1,74.7,79.8,1
613,0,2.6,83.4,7.2,1,1,1,1,70.4,70.0,1
614,0,4.4,77.6,6.6,1,1,0,0,49.8,75.0,1
615,0,5.6,78.2,4.5,0,1,1,1,73.7,95.0,1
616,1,4.9,83.6,5.8,1,1,1,0,75.7,92.4,1
617,1,3.6,77.1,6.3,0,1,1,1,77.1,86.4,1
618,0,2.5,81.9,9.1,1,1,0,0,38.2,79.1,1
619,1,4.5,66.1,7.5,3,1,0,0,86.4,91.5,1
620,1,4.1,87.1,5.2,2,1,1,0,61.1,80.3,1
621,0,4.8,85.0,7.4,4,1,1,0,78.2,98.3,1
622,0,4.5,76.8,4.9,2,0,0,0,78.9,79.3,1
623,1,5.1,91.6,8.1,2,1,1,0,59.5,89.5,1
624,0,2.7,94.4,6.2,1,1,1,1,77.9,75.7,1
625,1,5.5,68.9,6.7,1,1,1,1,65.4,89.6,1
626,0,3.8,77.4,8.4,0,1,1,1,45.1,71.0,1
627,1,6.6,77.3,5.3,1,0,1,0,84.0,96.8,1
628,0,2.5,75.6,5.1,2,1,0,1,60.7,61.9,0
629,1,6.1,93.3,6.1,3,1,0,1,59.7,93.9,1
630,1,3.8,83.1,8.0,1,1,1,0,65.2,81.3,1
631,1,2.5,82.4,5.0,0,1,0,0,73.3,77.6,1
632,0,2.8,65.0,3.4,3,0,1,0,69.3,71.4,1
633,1,3.0,91.4,6.3,2,1,1,1,76.6,89.4,1
634,1,4.1,72.6,7.5,4,1,0,1,53.9,74.3,1
635,0,4.3,85.6,8.2,1,1,0,0,61.1,76.0,1
636,0,2.6,87.8,6.2,1,1,1,1,68.6,96.3,1
637,1,3.5,98.6,6.3,2,1,1,0,92.8,100.0,1
638,1,6.7,71.9,8.2,1,1,0,0,68.6,99.9,1
639,0,6.1,54.8,4.6,3,1,0,0,83.0,83.8,1
640,0,4.2,86.8,6.3,0,0,0,1,70.5,79.4,1
641,0,3.6,100.0,7.0,2,1,1,0,64.2,86.0,1
642,0,3.7,97.4,7.3,1,1,1,0,67.0,97.9,1
643,0,4.4,87.1,6.2,0,1,1,0,68.0,90.5,1
644,1,2.0,80.1,6.8,2,0,1,0,77.2,70.4,1
645,0,3.1,93.1,3.8,2,1,0,1,86.5,82.9,1
646,1,1.0,75.3,6.0,2,1,1,1,74.3,75.5,1
647,1,4.1,89.8,7.3,0,1,1,0,84.2,100.0,1
648,1,4.5,90.1,5.6,2,1,0,0,58.4,94.0,1
649,0,2.8,95.6,6.9,3,1,1,0,65.0,88.9,1
650,1,5.9,100.0,7.3,3,1,1,0,61.3,97.3,1
651,1,1.7,88.9,6.4,1,1,0,0,73.8,59.5,0
652,0,1.3,79.9,7.0,2,1,0,0,65.7,73.3,1
653,1,3.8,84.7,5.6,3,1,0,0,78.8,88.0,1
654,1,5.1,67.3,6.6,2,0,1,1,58.8,74.8,1
655,0,6.0,78.1,7.5,3,0,0,0,70.5,89.9,1
656,1,2.8,80.9,7.0,0,1,0,1,78.2,72.6,1
657,1,5.1,79.8,6.1,2,1,1,0,45.2,83.6,1
658,1,3.4,86.5,7.1,3,1,1,0,95.5,100.0,1
659,0,3.2,76.8,7.7,3,1,0,0,66.6,84.3,1
660,0,4.8,96.2,4.3,3,1,1,1,45.7,85.4,1
661,0,4.5,85.0,8.2,2,1,0,0,71.9,95.2,1
662,1,1.1,84.9,6.4,1,1,1,1,70.4,69.0,0
663,1,5.7,81.7,7.3,2,1,1,0,69.0,94.2,1
664,0,5.6,86.6,8.2,3,1,1,1,81.9,99.7,1
665,1,2.6,93.3,5.2,2,1,0,0,79.0,85.8,1
666,1,4.1,76.3,5.9,3,1,1,0,73.6,91.7,1
667,0,4.2,78.4,6.5,2,1,1,0,75.4,92.2,1
668,0,3.9,82.0,5.9,2,1,0,0,68.7,96.3,1
669,1,2.7,71.5,8.9,1,1,0,1,91.3,97.6,1
670,1,2.5,76.8,5.8,3,1,0,1,52.2,66.4,0
671,1,3.5,80.2,6.1,2,1,1,0,71.7,60.8,0
672,0,5.3,93.7,7.0,1,0,1,0,70.8,99.8,1
673,0,4.3,87.6,5.4,1,1,0,1,79.8,85.2,1
674,0,2.9,86.9,6.3,3,1,0,0,59.9,73.2,1
675,0,4.7,93.5,7.2,2,1,1,0,49.1,83.8,1
676,1,0.5,83.6,6.4,1,0,1,1,71.9,61.3,0
677,0,5.2,88.9,6.7,0,0,0,1,73.4,90.6,1
678,0,0.9,84.0,6.2,3,1,1,1,87.9,67.7,0
679,0,3.0,87.7,5.0,0,0,0,0,54.8,63.6,0
680,0,1.8,79.2,7.2,2,1,1,0,83.9,84.1,1
681,0,1.6,60.6,8.9,2,1,1,0,98.4,86.2,1
682,1,5.2,83.7,6.8,4,1,0,0,65.5,93.9,1
683,1,2.8,99.2,7.1,2,1,1,1,54.5,73.9,1
684,0,4.0,94.3,7.6,3,0,1,0,65.1,79.3,1
685,1,3.4,94.7,5.3,1,1,1,0,70.2,83.8,1
686,0,4.2,97.4,8.8,2,0,1,1,76.8,91.7,1
687,0,3.6,85.9,7.0,1,1,0,0,62.9,91.7,1
688,1,1.6,87.0,8.8,1,1,0,0,88.7,74.4,1
689,1,5.0,78.8,5.9,1,1,0,0,56.6,81.5,1
690,0,2.8,81.8,9.0,1,1,1,0,49.1,67.7,0
691,0,1.2,91.2,7.7,0,1,1,1,83.3,71.0,1
692,0,2.9,97.0,7.5,1,1,1,1,42.7,79.9,1
693,1,5.8,83.6,7.1,3,0,0,0,67.6,92.2,1
694,0,4.8,80.5,6.5,3,1,0,1,100.0,100.0,1
695,0,3.0,85.0,8.2,2,1,0,0,69.9,89.6,1
696,0,3.0,91.0,7.0,1,1,1,0,56.6,77.5,1
697,1,3.0,70.6,4.4,3,1,1,0,69.3,72.6,1
698,0,6.6,62.0,5.5,2,0,1,0,69.4,97.9,1
699,0,4.1,79.5,6.6,3,1,1,0,71.9,85.5,1
700,1,4.1,72.8,7.2,3,1,1,0,77.9,92.1,1
701,0,5.0,79.9,6.7,0,1,0,0,57.5,84.5,1
702,0,3.9,83.5,8.3,2,1,1,1,90.3,82.8,1
703,1,3.1,80.5,4.5,1,1,1,1,72.9,65.4,0
704,0,3.2,99.5,7.0,2,1,1,0,78.7,89.6,1
705,1,3.4,88.3,4.6,1,1,0,1,62.5,83.1,1
706,1,3.4,88.0,7.7,4,1,0,1,85.4,94.2,1
707,0,4.6,91.2,6.7,1,1,0,1,66.9,92.9,1
708,0,3.6,73.6,7.3,1,1,0,0,73.3,77.1,1
709,0,4.6,95.4,5.8,3,1,1,0,58.8,98.3,1
710,0,3.4,84.2,8.3,2,1,0,1,58.0,72.1,1
711,1,3.6,91.7,8.1,2,1,1,0,78.3,94.6,1
712,0,0.5,74.3,7.5,2,1,1,0,64.7,67.1,0
713,1,4.9,69.5,6.6,4,0,0,1,59.8,72.2,1
714,0,4.0,93.2,7.5,1,1,0,0,62.3,95.6,1
715,0,5.0,88.8,6.0,4,1,1,0,78.4,91.9,1
716,0,0.5,76.0,7.8,1,0,1,0,62.5,54.1,0
717,1,6.6,76.3,8.8,3,1,1,0,68.6,98.5,1
718,0,3.3,96.3,8.1,3,1,1,1,70.2,85.0,1
719,0,5.2,73.1,5.9,1,1,1,0,47.0,99.1,1
720,0,1.9,100.0,7.2,2,1,1,1,52.3,78.2,1
721,0,4.4,76.0,5.2,1,1,1,0,74.0,83.8,1
722,1,1.9,91.4,7.5,3,1,0,0,61.2,70.7,1
723,0,2.6,81.7,7.3,2,0,1,0,82.7,69.9,0
724,1,6.4,91.0,4.6,2,1,1,1,81.6,93.7,1
725,1,3.2,79.6,5.4,1,1,1,0,78.6,84.9,1
726,1,3.8,83.4,6.5,1,1,0,0,91.8,100.0,1
727,1,4.8,85.4,6.4,1,1,1,0,69.0,97.5,1
728,1,4.2,75.0,5.3,1,1,1,0,77.8,88.0,1
729,1,3.7,92.4,7.3,2,1,1,0,63.0,85.0,1
730,0,4.0,79.9,7.1,4,1,0,0,99.4,98.9,1
731,1,7.1,82.7,6.6,3,1,0,0,93.8,100.0,1
732,1,3.4,75.1,5.9,2,0,0,0,70.1,85.0,1
733,1,3.8,59.4,8.1,0,0,0,0,74.6,74.3,1
734,0,5.1,83.1,8.8,3,1,0,0,86.3,99.6,1
735,0,5.2,100.0,6.2,0,1,0,1,68.2,79.8,1
736,1,5.3,92.8,6.1,2,1,1,0,62.1,91.3,1
737,0,4.5,84.8,7.4,1,0,1,0,80.5,95.0,1
738,1,1.8,82.4,6.4,1,1,0,1,70.9,66.6,0
739,1,6.0,85.2,6.6,3,1,1,0,72.2,93.1,1
740,0,1.8,90.5,7.7,1,1,1,0,60.0,81.8,1
741,1,4.0,73.2,4.5,1,1,0,0,49.4,62.9,0
742,0,2.4,96.1,8.4,2,1,1,0,72.8,94.0,1
743,0,3.4,92.2,6.9,2,1,0,1,80.9,85.0,1
744,1,4.0,92.2,6.3,2,1,0,1,67.3,82.4,1
745,1,4.0,89.4,6.7,1,1,1,0,87.2,89.5,1
746,0,4.1,85.2,6.8,2,1,0,1,61.6,83.3,1
747,1,5.9,91.7,4.7,2,1,1,1,57.3,100.0,1
748,1,4.2,90.9,8.6,0,0,1,0,69.2,92.4,1
749,1,3.1,81.5,6.8,3,1,1,0,69.0,77.0,1
750,0,4.9,79.3,7.3,0,0,0,0,79.2,95.1,1
751,0,5.3,86.0,7.9,3,1,0,0,60.7,88.8,1
752,1,1.7,100.0,5.6,2,1,1,1,86.4,93.2,1
753,0,4.4,72.6,7.4,1,1,0,1,93.6,96.4,1
754,0,4.6,70.3,6.5,3,1,1,0,69.5,67.2,0
755,0,3.1,86.6,7.8,2,1,0,0,85.0,84.6,1
756,0,5.6,85.5,4.2,2,1,1,1,57.3,89.8,1
757,0,3.3,86.7,6.7,2,1,0,0,82.9,90.3,1
758,1,3.7,87.4,6.1,2,1,1,1,82.6,82.5,1
759,1,3.2,82.8,7.3,1,1,1,0,80.4,84.5,1
760,1,3.5,99.9,7.4,2,0,1,1,69.8,72.1,1
761,0,1.9,69.0,6.0,1,1,0,1,34.5,53.2,0
762,0,1.3,76.7,5.9,3,0,1,1,62.3,74.0,1
763,1,5.9,84.0,6.7,1,1,0,0,62.5,96.8,1
764,0,2.2,68.6,5.7,1,1,1,0,58.3,81.2,1
765,1,2.0,83.2,7.8,2,1,1,0,71.5,85.4,1
766,1,0.5,100.0,6.4,3,1,1,0,65.0,81.1,1
767,1,2.5,85.2,3.3,2,1,0,0,60.1,83.9,1
768,0,1.5,87.3,6.4,1,1,1,1,57.3,71.2,1
769,0,6.0,72.4,5.6,2,1,0,0,61.4,85.5,1
770,1,5.0,78.8,4.8,1,1,0,0,83.5,98.4,1
771,1,2.5,81.2,5.3,0,1,0,0,62.1,82.6,1
772,1,6.9,81.8,6.9,0,1,1,1,63.8,91.6,1
773,1,5.0,97.8,8.4,2,1,0,0,64.5,91.3,1
774,0,3.0,90.6,7.2,1,1,0,1,74.1,84.3,1
775,0,0.5,73.9,6.1,3,1,1,0,75.5,74.6,1
776,1,6.9,87.5,7.3,1,1,0,1,33.5,88.6,1
777,1,1.4,90.0,6.2,2,1,1,0,82.3,73.6,1
778,0,1.0,96.4,6.0,1,1,1,0,87.2,95.8,1
779,0,5.0,100.0,5.4,0,1,1,0,57.4,87.1,1
780,1,7.2,74.8,4.7,1,1,1,0,58.3,89.9,1
781,1,5.6,76.9,6.3,2,0,1,0,64.6,79.1,1
782,1,4.3,72.4,7.0,3,1,1,0,60.9,97.6,1
783,0,4.4,82.7,6.7,2,1,0,0,72.7,90.3,1
784,0,4.8,89.7,6.3,1,1,1,0,46.6,78.1,1
785,0,4.6,94.9,5.7,0,1,1,0,56.6,92.6,1
786,1,3.9,84.2,7.5,2,1,1,1,88.5,97.0,1
787,1,3.7,81.8,5.2,2,1,0,0,58.9,77.0,1
788,0,3.4,86.5,7.7,1,1,0,0,84.9,96.8,1
789,0,2.4,76.6,5.6,2,1,0,0,74.3,72.1,1
790,1,3.1,100.0,5.9,2,1,0,0,48.3,75.4,1
791,0,1.0,68.9,5.0,1,1,1,0,77.6,57.6,0
792,0,3.4,86.8,6.2,1,0,0,1,68.6,67.6,0
793,1,2.0,100.0,8.0,3,1,1,1,64.5,91.2,1
794,0,1.8,85.1,7.4,1,1,1,1,72.9,86.8,1
795,1,3.8,83.1,8.0,1,1,0,0,75.7,89.5,1
796,1,5.6,81.4,7.4,2,1,1,0,78.5,100.0,1
797,1,4.9,83.2,5.5,3,1,0,0,84.1,93.4,1
798,1,1.1,98.7,6.4,1,1,0,0,74.9,78.7,1
799,1,2.0,62.9,5.9,2,1,1,1,53.5,60.8,0
800,1,4.9,100.0,8.4,1,1,1,0,64.3,96.1,1
801,1,2.0,70.8,5.4,1,1,1,0,100.0,83.0,1
802,0,3.2,82.3,7.9,1,1,0,0,78.7,94.0,1
803,1,4.3,80.7,7.9,3,1,0,0,98.4,100.0,1
804,1,2.0,90.9,9.0,1,1,1,0,86.7,94.6,1
805,0,3.7,69.0,6.3,1,1,1,0,72.9,87.7,1
806,0,1.5,89.6,7.7,2,1,0,0,73.6,82.1,1
807,0,2.6,100.0,9.5,3,1,0,1,69.6,80.1,1
808,1,4.0,71.4,6.1,1,0,1,1,49.1,57.8,0
809,0,1.1,86.9,5.0,2,1,1,0,70.2,74.3,1
810,1,4.2,78.4,4.5,1,0,0,0,84.5,82.5,1
811,1,3.5,89.3,7.7,2,1,1,0,62.8,85.9,1
812,1,4.3,85.2,4.5,2,1,1,0,74.9,88.4,1
813,1,3.8,78.6,6.4,2,1,0,0,80.2,100.0,1
814,0,5.5,89.9,7.3,1,0,0,1,59.1,75.6,1
815,0,3.7,100.0,7.0,1,1,1,0,64.6,78.0,1
